FL_DATE,AIRLINE,AIRLINE_DOT,AIRLINE_CODE,DOT_CODE,FL_NUMBER,ORIGIN,ORIGIN_CITY,DEST,DEST_CITY,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,DELAY_DUE_CARRIER,DELAY_DUE_WEATHER,DELAY_DUE_NAS,DELAY_DUE_SECURITY,DELAY_DUE_LATE_AIRCRAFT
16-03-20,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2646,ATL,"Atlanta, GA",CLE,"Cleveland, OH",2245,2240,-5,17,2257,11,6,31,17,-14,0,,0,106,97,74,554,,,,,
05-10-22,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2214,ATL,"Atlanta, GA",MYR,"Myrtle Beach, SC",1512,1523,11,13,1536,1623,3,1625,1626,1,0,,0,73,63,47,317,,,,,
13-02-19,Envoy Air,Envoy Air: MQ,MQ,20398,4175,CID,"Cedar Rapids/Iowa City, IA",ORD,"Chicago, IL",831,826,-5,7,833,919,11,950,930,-20,0,,0,79,64,46,196,,,,,
09-01-20,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1060,EWR,"Newark, NJ",MIA,"Miami, FL",1100,1057,-3,16,1113,1346,4,1424,1350,-34,0,,0,204,173,153,1085,,,,,
19-08-19,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1074,DEN,"Denver, CO",JFK,"New York, NY",1040,1044,4,11,1055,1609,47,1648,1656,8,0,,0,248,252,194,1626,,,,,
02-03-20,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,493,BOS,"Boston, MA",BNA,"Nashville, TN",710,707,-3,28,735,856,9,920,905,-15,0,,0,190,178,141,942,,,,,
21-01-21,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2005,DTW,"Detroit, MI",DCA,"Washington, DC",1541,1538,-3,11,1549,1645,3,1714,1648,-26,0,,0,93,70,56,405,,,,,
07-06-22,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1746,PHX,"Phoenix, AZ",ABQ,"Albuquerque, NM",2225,2229,4,7,2236,23,4,35,27,-8,0,,0,70,58,47,328,,,,,
17-08-19,JetBlue Airways,JetBlue Airways: B6,B6,20409,789,JFK,"New York, NY",MCO,"Orlando, FL",1152,1256,64,15,1311,1521,8,1452,1529,37,0,,0,180,153,130,944,0,0,37,0,0
16-10-21,Republic Airline,Republic Airline: YX,YX,20452,3584,ORD,"Chicago, IL",XNA,"Fayetteville, AR",1940,1935,-5,25,2000,2116,8,2141,2124,-17,0,,0,121,109,76,522,,,,,
16-06-21,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1590,ATL,"Atlanta, GA",JAX,"Jacksonville, FL",2045,2043,-2,11,2054,2140,5,2159,2145,-14,0,,0,74,62,46,270,,,,,
04-07-23,Hawaiian Airlines Inc.,Hawaiian Airlines Inc.: HA,HA,19690,168,HNL,"Honolulu, HI",KOA,"Kona, HI",810,807,-3,12,819,849,5,856,854,-2,0,,0,46,47,30,163,,,,,
16-11-21,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,403,LAX,"Los Angeles, CA",ATL,"Atlanta, GA",2325,2325,0,11,2336,626,5,639,631,-8,0,,0,254,246,230,1947,,,,,
13-12-19,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2378,MCO,"Orlando, FL",EWR,"Newark, NJ",1730,1724,-6,29,1753,1949,33,2011,2022,11,0,,0,161,178,116,937,,,,,
05-05-22,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2427,DEN,"Denver, CO",BNA,"Nashville, TN",2035,2058,23,11,2109,12,7,5,19,14,0,,0,150,141,123,1014,,,,,
09-08-22,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5101,ALB,"Albany, NY",DCA,"Washington, DC",531,529,-2,8,537,634,6,659,640,-19,0,,0,88,71,57,318,,,,,
21-08-20,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3218,DFW,"Dallas/Fort Worth, TX",YUM,"Yuma, AZ",1915,1907,-8,22,1929,1941,7,2001,1948,-13,0,,0,166,161,132,1022,,,,,
13-04-22,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2432,BWI,"Baltimore, MD",JAX,"Jacksonville, FL",2135,47,192,7,54,226,4,2330,230,180,0,,0,115,103,92,663,60,0,0,0,120
21-01-23,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3113,RNO,"Reno, NV",LAS,"Las Vegas, NV",1555,1550,-5,10,1600,1652,7,1710,1659,-11,0,,0,75,69,52,345,,,,,
08-05-23,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1312,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1930,2038,68,14,2052,2303,9,2205,2312,67,0,,0,155,154,131,954,10,0,0,0,57
24-06-19,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,7400,BGM,"Binghamton, NY",DTW,"Detroit, MI",600,556,-4,20,616,719,13,733,732,-1,0,,0,93,96,63,378,,,,,
26-11-21,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,795,EWR,"Newark, NJ",TPA,"Tampa, FL",1850,1849,-1,26,1915,2134,5,2158,2139,-19,0,,0,188,170,139,997,,,,,
23-01-19,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,2958,PHX,"Phoenix, AZ",FLG,"Flagstaff, AZ",1806,1805,-1,15,1820,1846,5,1857,1851,-6,0,,0,51,46,26,119,,,,,
23-01-20,Envoy Air,Envoy Air: MQ,MQ,20398,3886,DFW,"Dallas/Fort Worth, TX",PIT,"Pittsburgh, PA",1500,1458,-2,18,1516,1823,7,1840,1830,-10,0,,0,160,152,127,1067,,,,,
08-11-21,JetBlue Airways,JetBlue Airways: B6,B6,20409,821,EWR,"Newark, NJ",AUS,"Austin, TX",1045,1047,2,21,1108,1325,5,1401,1330,-31,0,,0,256,223,197,1504,,,,,
29-09-20,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,66,YAK,"Yakutat, AK",JNU,"Juneau, AK",1830,1824,-6,5,1829,1902,4,1915,1906,-9,0,,0,45,42,33,198,,,,,
23-11-22,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,987,DEN,"Denver, CO",SNA,"Santa Ana, CA",2040,2038,-2,12,2050,2132,7,2220,2139,-41,0,,0,160,121,102,846,,,,,
01-01-20,Republic Airline,Republic Airline: YX,YX,20452,4708,DTW,"Detroit, MI",LGA,"New York, NY",1935,1927,-8,12,1939,2048,19,2129,2107,-22,0,,0,114,100,69,502,,,,,
06-10-19,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3144,OAK,"Oakland, CA",BUR,"Burbank, CA",705,657,-8,16,713,803,3,815,806,-9,0,,0,70,69,50,325,,,,,
19-10-20,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1697,LGA,"New York, NY",ORD,"Chicago, IL",1115,1110,-5,11,1121,1234,13,1249,1247,-2,0,,0,154,157,133,733,,,,,
28-03-20,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5987,ORD,"Chicago, IL",PBI,"West Palm Beach/Palm Beach, FL",1125,,,,,,,1539,,,1,D,0,194,,,1143,,,,,
17-06-22,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3075,MKE,"Milwaukee, WI",DEN,"Denver, CO",530,529,-1,11,540,641,15,700,656,-4,0,,0,150,147,121,896,,,,,
03-09-21,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1949,OAK,"Oakland, CA",SNA,"Santa Ana, CA",1245,1316,31,10,1326,1429,4,1410,1433,23,0,,0,85,77,63,371,20,0,0,0,3
24-01-20,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,675,MCO,"Orlando, FL",FLL,"Fort Lauderdale, FL",700,715,15,18,733,810,11,811,821,10,0,,0,71,66,37,177,,,,,
27-07-22,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2601,SNA,"Santa Ana, CA",LAS,"Las Vegas, NV",1215,1220,5,7,1227,1310,30,1325,1340,15,0,,0,70,80,43,226,0,0,15,0,0
19-11-22,Republic Airline,Republic Airline: YX,YX,20452,4615,JFK,"New York, NY",BNA,"Nashville, TN",1050,1051,1,21,1112,1235,7,1236,1242,6,0,,0,166,171,143,765,,,,,
27-07-19,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2270,IAD,"Washington, DC",MCI,"Kansas City, MO",1745,1739,-6,16,1755,1855,4,1927,1859,-28,0,,0,162,140,120,926,,,,,
19-01-22,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5180,CLT,"Charlotte, NC",HPN,"White Plains, NY",1101,1134,33,32,1206,1333,4,1304,1337,33,0,,0,123,123,87,564,33,0,0,0,0
25-10-21,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2807,SLC,"Salt Lake City, UT",LAS,"Las Vegas, NV",1745,1743,-2,47,1830,1838,9,1805,1847,42,0,,0,80,124,68,368,0,0,42,0,0
01-12-19,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,4042,MGM,"Montgomery, AL",ATL,"Atlanta, GA",715,935,140,9,944,1113,6,930,1119,109,0,,0,75,44,29,147,109,0,0,0,0
07-11-22,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1771,DFW,"Dallas/Fort Worth, TX",LAS,"Las Vegas, NV",1900,1909,9,15,1924,1950,12,1959,2002,3,0,,0,179,173,146,1055,,,,,
04-10-22,Hawaiian Airlines Inc.,Hawaiian Airlines Inc.: HA,HA,19690,24,OGG,"Kahului, HI",OAK,"Oakland, CA",1445,1451,6,11,1502,2241,7,2240,2248,8,0,,0,295,297,279,2349,,,,,
13-01-19,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1173,BWI,"Baltimore, MD",RSW,"Fort Myers, FL",1520,1635,75,25,1700,1910,3,1800,1913,73,0,,0,160,158,130,919,0,68,0,0,5
29-07-19,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1894,MEM,"Memphis, TN",CLT,"Charlotte, NC",1854,1937,43,9,1946,2158,13,2145,2211,26,0,,0,111,94,72,511,0,0,0,0,26
09-12-20,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2073,LGB,"Long Beach, CA",SJC,"San Jose, CA",1625,1623,-2,9,1632,1724,2,1740,1726,-14,0,,0,75,63,52,324,,,,,
15-11-19,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,647,SAT,"San Antonio, TX",SEA,"Seattle, WA",1900,1849,-11,12,1901,2107,6,2135,2113,-22,0,,0,275,264,246,1774,,,,,
29-04-20,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1424,ONT,"Ontario, CA",DFW,"Dallas/Fort Worth, TX",1448,1436,-12,7,1443,1915,4,1943,1919,-24,0,,0,175,163,152,1188,,,,,
27-11-19,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2402,LAX,"Los Angeles, CA",BOS,"Boston, MA",2300,2256,-4,24,2320,644,6,724,650,-34,0,,0,324,294,264,2611,,,,,
08-11-21,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,789,SLC,"Salt Lake City, UT",SEA,"Seattle, WA",1205,1154,-11,9,1203,1241,12,1329,1253,-36,0,,0,144,119,98,689,,,,,
20-09-19,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,756,SFO,"San Francisco, CA",DEN,"Denver, CO",500,459,-1,17,516,816,7,830,823,-7,0,,0,150,144,120,967,,,,,
09-09-20,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,312,BOS,"Boston, MA",ATL,"Atlanta, GA",1805,1801,-4,15,1816,2035,9,2049,2044,-5,0,,0,164,163,139,946,,,,,
16-09-19,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,737,ORD,"Chicago, IL",LAX,"Los Angeles, CA",1035,1031,-4,43,1114,1259,7,1310,1306,-4,0,,0,275,275,225,1744,,,,,
23-05-23,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1109,SNA,"Santa Ana, CA",OAK,"Oakland, CA",1710,1714,4,11,1725,1823,5,1830,1828,-2,0,,0,80,74,58,371,,,,,
10-04-21,Envoy Air,Envoy Air: MQ,MQ,20398,3872,TVC,"Traverse City, MI",ORD,"Chicago, IL",1115,1126,11,11,1137,1126,12,1131,1138,7,0,,0,76,72,49,224,,,,,
31-01-23,JetBlue Airways,JetBlue Airways: B6,B6,20409,2431,BOS,"Boston, MA",LGA,"New York, NY",800,854,54,65,959,1047,7,924,1054,90,0,,0,84,120,48,184,54,0,36,0,0
17-01-23,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2155,GEG,"Spokane, WA",SLC,"Salt Lake City, UT",1332,1321,-11,17,1338,1557,6,1609,1603,-6,0,,0,97,102,79,546,,,,,
20-04-19,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3245,DFW,"Dallas/Fort Worth, TX",ROW,"Roswell, NM",2226,2220,-6,21,2241,2245,5,2303,2250,-13,0,,0,97,90,64,435,,,,,
03-03-22,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,845,BNA,"Nashville, TN",ATL,"Atlanta, GA",750,750,0,16,806,946,5,1005,951,-14,0,,0,75,61,40,214,,,,,
08-05-19,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,297,SMF,"Sacramento, CA",SEA,"Seattle, WA",1535,1554,19,7,1601,1733,6,1725,1739,14,0,,0,110,105,92,605,,,,,
22-08-22,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,968,MSP,"Minneapolis, MN",SFO,"San Francisco, CA",2105,2113,8,12,2125,2245,8,2312,2253,-19,0,,0,247,220,200,1589,,,,,
23-10-22,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2259,DAL,"Dallas, TX",MCI,"Kansas City, MO",830,829,-1,13,842,953,5,1000,958,-2,0,,0,90,89,71,461,,,,,
28-06-21,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2476,ATL,"Atlanta, GA",MIA,"Miami, FL",900,906,6,10,916,1053,9,1052,1102,10,0,,0,112,116,97,594,,,,,
30-07-22,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5350,ORD,"Chicago, IL",LEX,"Lexington, KY",1045,1041,-4,19,1100,1249,4,1310,1253,-17,0,,0,85,72,49,323,,,,,
03-06-21,Allegiant Air,Allegiant Air: G4,G4,20368,1944,MDW,"Chicago, IL",VPS,"Valparaiso, FL",1058,1050,-8,9,1059,1244,34,1303,1318,15,0,,0,125,148,105,782,0,0,15,0,0
04-01-19,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,561,MCO,"Orlando, FL",CLT,"Charlotte, NC",1537,1531,-6,11,1542,1701,13,1720,1714,-6,0,,0,103,103,79,468,,,,,
18-08-22,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,664,OMA,"Omaha, NE",ATL,"Atlanta, GA",1745,1819,34,9,1828,2112,9,2055,2121,26,0,,0,130,122,104,821,5,0,0,0,21
09-01-20,ExpressJet Airlines LLC d/b/a aha!,ExpressJet Airlines LLC d/b/a aha!: EV,EV,20366,4017,CLT,"Charlotte, NC",IAH,"Houston, TX",1830,1824,-6,19,1843,2017,7,2030,2024,-6,0,,0,180,180,154,912,,,,,
12-04-22,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1585,FLL,"Fort Lauderdale, FL",TPA,"Tampa, FL",1920,1921,1,11,1932,2007,6,2025,2013,-12,0,,0,65,52,35,197,,,,,
25-02-20,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2079,BOS,"Boston, MA",DTW,"Detroit, MI",545,530,-15,14,544,731,7,806,738,-28,0,,0,141,128,107,632,,,,,
26-01-19,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3316,ISP,"Islip, NY",PBI,"West Palm Beach/Palm Beach, FL",1835,1830,-5,7,1837,2127,5,2135,2132,-3,0,,0,180,182,170,1052,,,,,
05-12-19,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5126,DLH,"Duluth, MN",ORD,"Chicago, IL",1505,1507,2,39,1546,1652,16,1701,1708,7,0,,0,116,121,66,397,,,,,
24-08-19,Republic Airline,Republic Airline: YX,YX,20452,3430,EWR,"Newark, NJ",RDU,"Raleigh/Durham, NC",1000,1000,0,39,1039,1153,6,1144,1159,15,0,,0,104,119,74,416,0,0,15,0,0
02-01-19,Allegiant Air,Allegiant Air: G4,G4,20368,413,PIE,"St. Petersburg, FL",TYS,"Knoxville, TN",2110,2114,4,10,2124,2236,7,2248,2243,-5,0,,0,98,89,72,550,,,,,
17-10-21,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,898,SEA,"Seattle, WA",ORD,"Chicago, IL",1120,1121,1,17,1138,1659,12,1721,1711,-10,0,,0,241,230,201,1721,,,,,
13-05-23,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1763,SJU,"San Juan, PR",ATL,"Atlanta, GA",700,720,20,15,735,1056,10,1050,1106,16,0,,0,230,226,201,1547,16,0,0,0,0
25-09-21,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1514,DFW,"Dallas/Fort Worth, TX",OMA,"Omaha, NE",1458,1451,-7,13,1504,1627,5,1648,1632,-16,0,,0,110,101,83,583,,,,,
25-03-19,ExpressJet Airlines LLC d/b/a aha!,ExpressJet Airlines LLC d/b/a aha!: EV,EV,20366,3985,GRK,"Killeen, TX",IAH,"Houston, TX",540,530,-10,13,543,616,7,645,623,-22,0,,0,65,53,33,166,,,,,
21-08-22,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1173,ORD,"Chicago, IL",PIT,"Pittsburgh, PA",2035,2308,153,17,2325,125,12,2257,137,160,0,,0,82,89,60,413,130,0,7,0,23
17-06-22,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,523,ORD,"Chicago, IL",DCA,"Washington, DC",606,603,-3,17,620,836,9,855,845,-10,0,,0,109,102,76,612,,,,,
24-07-23,JetBlue Airways,JetBlue Airways: B6,B6,20409,1754,SJU,"San Juan, PR",FLL,"Fort Lauderdale, FL",1243,1320,37,12,1332,1542,4,1528,1546,18,0,,0,165,146,130,1046,3,0,0,0,15
30-03-19,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,670,DFW,"Dallas/Fort Worth, TX",PHX,"Phoenix, AZ",2035,2054,19,15,2109,2118,11,2115,2129,14,0,,0,160,155,129,868,,,,,
01-06-20,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,686,LAS,"Las Vegas, NV",ATL,"Atlanta, GA",1330,1314,-16,11,1325,2000,8,2024,2008,-16,0,,0,234,234,215,1747,,,,,
26-12-21,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1229,PSP,"Palm Springs, CA",OAK,"Oakland, CA",1645,1809,84,25,1834,1949,4,1815,1953,98,0,,0,90,104,75,418,6,0,14,0,78
06-12-22,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,446,BWI,"Baltimore, MD",PBI,"West Palm Beach/Palm Beach, FL",1105,1100,-5,13,1113,1305,4,1340,1309,-31,0,,0,155,129,112,883,,,,,
22-09-22,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1336,DFW,"Dallas/Fort Worth, TX",MCO,"Orlando, FL",2035,2043,8,15,2058,3,6,9,9,0,0,,0,154,146,125,985,,,,,
20-01-21,Hawaiian Airlines Inc.,Hawaiian Airlines Inc.: HA,HA,19690,35,PHX,"Phoenix, AZ",HNL,"Honolulu, HI",800,757,-3,16,813,1125,4,1150,1129,-21,0,,0,410,392,372,2917,,,,,
11-05-19,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,522,SFO,"San Francisco, CA",SLC,"Salt Lake City, UT",1314,1305,-9,9,1314,1541,5,1616,1546,-30,0,,0,122,101,87,599,,,,,
01-12-22,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1898,CLT,"Charlotte, NC",SAV,"Savannah, GA",1325,1428,63,19,1447,1524,5,1434,1529,55,0,,0,69,61,37,213,0,0,0,0,55
20-07-19,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,2970,ASE,"Aspen, CO",ORD,"Chicago, IL",1216,1215,-1,26,1241,1622,29,1600,1651,51,0,,0,164,216,161,1013,0,0,51,0,0
04-05-21,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,4030,LAS,"Las Vegas, NV",AUS,"Austin, TX",1550,1830,160,15,1845,2255,4,2025,2259,154,0,,0,155,149,130,1090,4,0,0,0,150
06-04-21,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5048,DEN,"Denver, CO",GCC,"Gillette, WY",2015,2044,29,17,2101,2147,6,2134,2153,19,0,,0,79,69,46,313,19,0,0,0,0
16-05-21,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,1382,PSP,"Palm Springs, CA",SEA,"Seattle, WA",835,831,-4,15,846,1104,22,1126,1126,0,0,,0,171,175,138,987,,,,,
25-03-19,ExpressJet Airlines LLC d/b/a aha!,ExpressJet Airlines LLC d/b/a aha!: EV,EV,20366,4244,OKC,"Oklahoma City, OK",IAH,"Houston, TX",1410,1407,-3,17,1424,1526,8,1540,1534,-6,0,,0,90,87,62,395,,,,,
24-07-21,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,4680,ATL,"Atlanta, GA",TYS,"Knoxville, TN",1559,1556,-3,12,1608,1640,3,1659,1643,-16,0,,0,60,47,32,152,,,,,
08-07-21,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,4730,OMA,"Omaha, NE",DEN,"Denver, CO",1900,1902,2,9,1911,1925,16,1954,1941,-13,0,,0,114,99,74,472,,,,,
13-06-21,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1352,EWR,"Newark, NJ",PHX,"Phoenix, AZ",730,724,-6,15,739,915,37,955,952,-3,0,,0,325,328,276,2133,,,,,
23-03-20,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1854,ATL,"Atlanta, GA",ABQ,"Albuquerque, NM",1127,,,,,,,1251,,,1,A,0,204,,,1269,,,,,
30-01-19,Hawaiian Airlines Inc.,Hawaiian Airlines Inc.: HA,HA,19690,29,SEA,"Seattle, WA",OGG,"Kahului, HI",1000,956,-4,17,1013,1323,6,1420,1329,-51,0,,0,380,333,310,2640,,,,,
10-08-19,ExpressJet Airlines LLC d/b/a aha!,ExpressJet Airlines LLC d/b/a aha!: EV,EV,20366,4413,ORD,"Chicago, IL",FNT,"Flint, MI",1135,1216,41,22,1238,1414,7,1346,1421,35,0,,0,71,65,36,223,35,0,0,0,0
13-08-23,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1476,CMH,"Columbus, OH",CLT,"Charlotte, NC",1813,1804,-9,12,1816,1916,13,1940,1929,-11,0,,0,87,85,60,347,,,,,
09-05-19,JetBlue Airways,JetBlue Airways: B6,B6,20409,1473,JFK,"New York, NY",CHS,"Charleston, SC",2059,2104,5,45,2149,2324,5,2322,2329,7,0,,0,143,145,95,636,,,,,
14-08-19,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2784,IAD,"Washington, DC",DFW,"Dallas/Fort Worth, TX",1915,1908,-7,15,1923,2113,12,2133,2125,-8,0,,0,198,197,170,1172,,,,,
10-06-19,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1445,DFW,"Dallas/Fort Worth, TX",VPS,"Valparaiso, FL",1849,2001,72,10,2011,2134,10,2043,2144,61,0,,0,114,103,83,641,20,0,0,0,41
09-08-23,Republic Airline,Republic Airline: YX,YX,20452,3568,DTW,"Detroit, MI",EWR,"Newark, NJ",2003,1957,-6,17,2014,2122,23,2159,2145,-14,0,,0,116,108,68,488,,,,,
24-03-20,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1504,SAN,"San Diego, CA",OAK,"Oakland, CA",920,915,-5,9,924,1030,5,1050,1035,-15,0,,0,90,80,66,446,,,,,
22-03-22,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,5162,DTW,"Detroit, MI",TVC,"Traverse City, MI",1229,1226,-3,14,1240,1322,6,1337,1328,-9,0,,0,68,62,42,207,,,,,
14-06-22,Republic Airline,Republic Airline: YX,YX,20452,4523,MSP,"Minneapolis, MN",LGA,"New York, NY",1605,1600,-5,19,1619,1935,9,1959,1944,-15,0,,0,174,164,136,1020,,,,,
03-04-22,Frontier Airlines Inc.,Frontier Airlines Inc.: F9,F9,20436,2714,BUR,"Burbank, CA",PHX,"Phoenix, AZ",1016,1017,1,17,1034,1129,5,1158,1134,-24,0,,0,102,77,55,369,,,,,
05-06-23,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2623,LAX,"Los Angeles, CA",OAK,"Oakland, CA",1130,1129,-1,13,1142,1234,5,1245,1239,-6,0,,0,75,70,52,337,,,,,
27-01-23,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1131,DEN,"Denver, CO",SAT,"San Antonio, TX",942,940,-2,17,957,1236,2,1252,1238,-14,0,,0,130,118,99,794,,,,,
01-10-21,Republic Airline,Republic Airline: YX,YX,20452,4801,LGA,"New York, NY",RDU,"Raleigh/Durham, NC",1100,1056,-4,11,1107,1220,10,1251,1230,-21,0,,0,111,94,73,431,,,,,
07-10-21,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1863,LAS,"Las Vegas, NV",LGB,"Long Beach, CA",655,653,-2,12,705,747,6,805,753,-12,0,,0,70,60,42,231,,,,,
27-07-20,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5161,CLT,"Charlotte, NC",OAJ,"Jacksonville/Camp Lejeune, NC",1430,1427,-3,21,1448,1528,6,1531,1534,3,0,,0,61,67,40,191,,,,,
12-07-19,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1191,STL,"St. Louis, MO",SFO,"San Francisco, CA",1745,1740,-5,10,1750,1933,3,2004,1936,-28,0,,0,259,236,223,1735,,,,,
03-07-19,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,1245,ORD,"Chicago, IL",LAX,"Los Angeles, CA",1930,1939,9,31,2010,2217,9,2205,2226,21,0,,0,275,287,247,1744,0,0,12,0,9
15-06-20,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,901,SEA,"Seattle, WA",PHX,"Phoenix, AZ",1345,1344,-1,15,1359,1626,6,1645,1632,-13,0,,0,180,168,147,1107,,,,,
06-11-19,Envoy Air,Envoy Air: MQ,MQ,20398,3714,CHA,"Chattanooga, TN",DFW,"Dallas/Fort Worth, TX",1646,1633,-13,27,1700,1806,5,1812,1811,-1,0,,0,146,158,126,695,,,,,
12-02-22,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3596,LAN,"Lansing, MI",DTW,"Detroit, MI",1025,1020,-5,35,1055,1120,5,1129,1125,-4,0,,0,64,65,25,74,,,,,
06-03-19,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,550,ATL,"Atlanta, GA",DCA,"Washington, DC",2035,2033,-2,11,2044,2201,4,2215,2205,-10,0,,0,100,92,77,547,,,,,
